# Type 1, Type 2, Tera Type, Score
RCK,DRK,---,33.1442912476
WTR,GRD,GRS,33.1287946501
ELC,GRD,GRS,33.1166685175
PSY,DRG,ICE,33.0864605577
ELC,DRK,---,33.0819272353
GRD,---,GRS,33.0817644137
WTR,FRY,RCK,33.0792508750
WTR,ICE,DRG,33.0791954511
BUG,FRY,DRK,33.0729368995
FLY,FRY,DRK,33.0691414170
GRS,FRY,RCK,33.0563198850
NRM,PSY,ICE,33.0374210717
PSY,---,ICE,33.0374210717
PSN,FRY,DRK,33.0230931081
PSN,DRG,---,33.0072638084
BUG,DRG,DRK,33.0011983770
ELC,ICE,DRG,32.9998515588
PSY,GHT,---,32.9863960037
ELC,BUG,GHT,32.9777739458
PSY,BUG,NRM,32.9504022422
ELC,FRY,DRG,32.9491411162
ELC,GRS,ICE,32.9222552702
ICE,PSN,---,32.8922842588
WTR,DRK,GHT,32.8416272506
WTR,ELC,ICE,32.8377984199
FGT,FRY,DRG,32.8220927180
NRM,WTR,GHT,32.8182457953
WTR,---,GHT,32.8182457953
WTR,GRS,ICE,32.8120899806
BUG,FRY,---,32.8009486297
GRS,DRG,ICE,32.7992641852
ICE,DRG,ELC,32.7888478186
ELC,DRG,ICE,32.7625620374
NRM,GRS,ICE,32.7502246992
GRS,---,ICE,32.7502246992
ELC,FLY,NRM,32.7481099798
NRM,ICE,ELC,32.7205550640
ICE,---,ELC,32.7205550640
NRM,ELC,ICE,32.7135225514
ELC,---,ICE,32.7135225514
ELC,RCK,DRG,32.7114504421
RCK,GHT,GRS,32.6566087317
GHT,DRK,GRS,32.6418433583
WTR,GHT,GRS,32.6213148677
FLY,RCK,DRG,32.5973877356
ELC,GHT,GRS,32.5943536901
WTR,FLY,FIR,32.5836367948
NRM,GHT,GRS,32.5594495863
GHT,---,GRS,32.5594495863
FIR,WTR,DRG,32.5303797569
RCK,DRK,GRS,32.5270384235
ICE,FLY,GRS,32.4994194816
WTR,DRK,GRS,32.4917445595
FIR,PSY,---,32.4833302544
ELC,DRK,GRS,32.4647833819
DRK,FRY,DRG,32.4518360508
ICE,PSY,GRS,32.4493688864
NRM,DRK,GRS,32.4298792781
DRK,---,GRS,32.4298792781
ELC,FLY,FIR,32.3852737133
FLY,PSY,DRK,32.3711801508
GHT,FRY,DRG,32.3694422788
PSN,PSY,DRK,32.3539278336
ELC,PSY,---,32.3363932025
FLY,DRG,GRS,32.3123059229
ICE,DRK,---,32.0827438826
WTR,DRG,NRM,32.0192678567
ICE,GHT,---,32.0167763959
GHT,DRG,BUG,31.9705928716
BUG,RCK,GRS,31.9514085014
FIR,BUG,GRS,31.9433303246
WTR,BUG,GRS,31.9161146374
WTR,RCK,FIR,31.8981567197
ELC,BUG,GRS,31.8891534599
GRS,RCK,FIR,31.8765708928
NRM,BUG,GRS,31.8542493561
BUG,---,GRS,31.8542493561
ELC,RCK,FIR,31.8524383334
FLY,GHT,---,31.8478445582
PSY,DRK,GHT,31.8228369030
DRG,DRK,BUG,31.8176411080
NRM,PSY,GHT,31.7994554476
PSY,---,GHT,31.7994554476
NRM,RCK,FIR,31.7927790633
RCK,---,FIR,31.7927790633
WTR,ELC,FIR,31.7519749409
RCK,GHT,---,31.7416654071
RCK,---,NRM,31.7127793018
FLY,BUG,DRG,31.7031352410
WTR,GRS,---,31.6941359751
FIR,RCK,FLY,31.6248800908
NRM,RCK,FLY,31.6149883523
RCK,---,FLY,31.6149883523
PSN,GHT,---,31.4839360316
FLY,DRG,FIR,31.4681156174
NRM,---,FGT,31.3848017385
ICE,BUG,---,31.2270463149
GRS,PSN,DRG,31.2090508671
ICE,PSY,---,31.2019117612
FGT,---,---,31.1984380850
ELC,DRG,BUG,31.1856749674
PSN,BUG,---,31.1830185911
GHT,FRY,PSY,31.1656916411
DRK,FRY,PSY,31.1550698775
GHT,DRG,PSY,31.1046276882
WTR,ICE,BUG,31.0788844660
DRG,DRK,PSY,31.0593943066
ICE,DRG,NRM,31.0348068968
NRM,BUG,FIR,31.0225247315
ICE,DRG,BUG,31.0036480835
ICE,---,NRM,30.9665141422
NRM,ICE,BUG,30.9546085976
ICE,---,BUG,30.9546085976
FGT,DRG,---,30.9376145134
GRS,---,NRM,30.9333920345
WTR,DRG,BUG,30.8806722572
WTR,DRG,FIR,30.8629740322
NRM,DRG,WTR,30.8606506441
DRG,---,WTR,30.8606506441
FIR,BUG,FLY,30.8550091806
NRM,BUG,FLY,30.8306905011
BUG,---,FLY,30.8306905011
ELC,ICE,FIR,30.8132490093
FLY,BUG,GHT,30.7680379790
ICE,DRG,FIR,30.7653800084
NRM,ICE,FIR,30.7599898550
ELC,BUG,RCK,30.7529510023
FLY,BUG,RCK,30.7526541415
FIR,BUG,RCK,30.7367189218
NRM,BUG,RCK,30.7180468985
BUG,---,RCK,30.7180468985
FLY,DRK,GHT,30.6601478572
ELC,DRG,FIR,30.6458910546
NRM,FLY,GHT,30.6367664019
FLY,---,GHT,30.6367664019
FLY,PSY,DRG,30.6145901712
PSN,---,NRM,30.5735231151
GRS,BUG,FIR,30.5493407024
FIR,ELC,DRG,30.5162057196
ELC,PSY,RCK,30.5138408830
FLY,PSY,RCK,30.5135440222
FIR,PSY,DRG,30.5120348710
FIR,PSY,RCK,30.4976088025
NRM,PSY,RCK,30.4789367792
PSY,---,RCK,30.4789367792
BUG,---,FIR,30.4655488730
NRM,---,PSN,30.4395232004
DRG,FRY,FLY,30.3922445322
DRG,FRY,DRK,30.3881290917
FIR,FRY,FLY,30.3746327894
NRM,FRY,FLY,30.3503141099
FRY,---,FLY,30.3503141099
NRM,FRY,DRK,30.3461986694
GHT,FRY,DRK,30.3461986694
FRY,---,DRK,30.3461986694
NRM,PSN,---,30.3228352139
GRS,ICE,FIR,30.2868058260
ICE,FRY,RCK,30.2231983316
ICE,---,FIR,30.2030139965
FIR,BUG,GHT,30.1741169547
ELC,FRY,RCK,30.1022829389
FGT,PSN,DRG,30.1020105703
FLY,FRY,RCK,30.1019860781
DRG,FRY,RCK,30.0900559888
FIR,FRY,RCK,30.0860508585
PSY,DRG,GRS,30.0860299424
NRM,FRY,RCK,30.0673788351
FRY,---,RCK,30.0673788351
FIR,DRK,GHT,30.0524188709
FIR,PSY,FLY,30.0315250018
NRM,FIR,GHT,30.0290374155
FIR,---,GHT,30.0290374155
NRM,PSY,FLY,30.0072063223
PSY,---,FLY,30.0072063223
NRM,FLY,BUG,29.9763483451
FLY,---,BUG,29.9763483451
FIR,DRK,DRG,29.8757523299
FIR,GHT,DRG,29.8577342426
ELC,DRK,GHT,29.8256458696
NRM,ELC,GHT,29.8022644142
ELC,---,GHT,29.8022644142
GRS,FLY,---,29.7878193419
WTR,ICE,RCK,29.7688130372
BUG,GHT,PSY,29.7518238188
BUG,GHT,DRG,29.7516336059
GHT,DRK,---,29.7499232443
BUG,DRK,DRG,29.7462702379
GRS,ICE,RCK,29.7458820472
FLY,BUG,PSY,29.7314765338
FLY,GHT,PSY,29.7172051221
FIR,FLY,PSY,29.7128384690
FLY,DRK,PSY,29.7065833584
BUG,DRK,PSY,29.6832089820
NRM,PSY,DRK,29.6539902877
WTR,RCK,---,29.6498977094
FIR,RCK,BUG,29.6181291902
WTR,DRG,RCK,29.6063393385
NRM,BUG,PSY,29.6002120356
BUG,---,PSY,29.6002120356
BUG,FRY,GHT,29.5991752435
NRM,FIR,PSY,29.5979447562
FIR,---,PSY,29.5979447562
GRS,DRG,RCK,29.5834083486
DRG,FRY,BUG,29.5801503075
NRM,FRY,BUG,29.5574731538
FRY,---,BUG,29.5574731538
PSN,---,---,29.4913506888
PSY,GHT,DRK,29.4875959513
PSY,---,DRK,29.4875959513
WTR,FRY,ICE,29.4700897026
WTR,FLY,ICE,29.4623040636
NRM,FIR,BUG,29.4561682975
FIR,---,BUG,29.4561682975
NRM,RCK,BUG,29.3973059218
FLY,DRG,ICE,29.3870676811
GHT,DRG,NRM,29.3732627339
NRM,FRY,ICE,29.3458138342
DRG,FRY,ICE,29.3458138342
FRY,---,ICE,29.3458138342
FIR,FLY,DRK,29.3451143261
FIR,PSN,DRK,29.3406416006
NRM,FLY,ICE,29.3380281952
FLY,---,ICE,29.3380281952
DRG,DRK,NRM,29.3080681103
NRM,FIR,DRK,29.2648322312
FIR,GHT,DRK,29.2648322312
FIR,---,DRK,29.2648322312
FLY,RCK,GRS,29.2527119187
FLY,PSY,GRS,29.2193469358
WTR,FLY,GRS,29.2174180547
FIR,FLY,GRS,29.1947081669
ELC,FLY,GRS,29.1904568771
NRM,FRY,---,29.1595266801
NRM,FLY,GRS,29.1555527733
FLY,---,GRS,29.1555527733
RCK,---,BUG,29.1502895481
FIR,PSY,GRS,29.1441846402
FLY,BUG,DRK,29.0946377241
NRM,DRG,ELC,29.0579563201
DRG,---,ELC,29.0579563201
PSN,BUG,DRK,29.0525887221
NRM,BUG,DRK,28.9905430848
BUG,GHT,DRK,28.9905430848
BUG,---,DRK,28.9905430848
PSY,DRG,FRY,28.8666189300
NRM,PSY,FRY,28.8473656613
PSY,---,FRY,28.8473656613
NRM,GRS,ELC,28.8425982947
GRS,---,ELC,28.8425982947
NRM,DRG,FRY,28.8155735117
DRG,---,FRY,28.8155735117
NRM,---,FRY,28.7963202431
FRY,---,---,28.7963202431
FIR,ICE,DRG,28.7914067607
GHT,DRG,---,28.7482560577
PSY,FRY,NRM,28.6588612358
ICE,RCK,GRS,28.4580419377
FLY,FRY,PSY,28.4307985100
WTR,ICE,GRS,28.4227480737
ELC,ICE,GRS,28.3957868962
ICE,DRG,GRS,28.3952648087
FIR,ICE,GRS,28.3939817566
ELC,DRG,NRM,28.3828756105
FLY,DRG,PSY,28.3697345571
NRM,ICE,GRS,28.3608827924
ICE,---,GRS,28.3608827924
DRG,DRK,---,28.3436037433
GRS,BUG,---,28.3373379758
FLY,BUG,NRM,28.2963269466
FIR,DRG,GRS,28.2217049120
FIR,DRG,NRM,28.2170368260
ELC,GRS,---,28.2113324036
NRM,GRS,DRG,28.1604462281
GRS,---,DRG,28.1604462281
FLY,DRG,DRK,28.1324195054
GHT,DRK,BUG,28.0946845525
PSN,DRG,DRK,28.0863711966
NRM,GHT,BUG,28.0356722359
GHT,---,BUG,28.0356722359
GRS,FLY,FIR,27.9819692384
NRM,FGT,---,27.9009746165
NRM,FLY,FIR,27.8981774089
FLY,---,FIR,27.8981774089
NRM,DRK,BUG,27.8827204723
WTR,PSN,DRG,27.7944369567
PSY,RCK,---,27.7682341277
DRK,---,BUG,27.6357040987
PSY,FRY,DRG,27.5080852545
BUG,FRY,NRM,27.5056967907
FLY,FRY,NRM,27.4606339230
BUG,DRG,NRM,27.3545282105
BUG,DRK,---,27.3292103516
WTR,GRS,FIR,27.3246607197
GRS,PSY,---,27.2997923362
NRM,WTR,FIR,27.2584785208
WTR,---,FIR,27.2584785208
NRM,ELC,BUG,27.2330627070
ELC,---,BUG,27.2127077847
FLY,PSY,NRM,27.1458075811
ELC,GRS,FIR,27.1251873727
NRM,FGT,DRG,27.0784984490
FGT,---,DRG,27.0784984490
NRM,ELC,FIR,27.0413955432
ELC,---,FIR,27.0413955432
PSY,RCK,GRS,27.0171827219
BUG,FRY,DRG,26.9952276395
WTR,PSY,GRS,26.9818888579
GHT,DRK,PSY,26.9816034169
FIR,RCK,DRG,26.9585412922
NRM,GHT,PSY,26.9582219615
GHT,---,PSY,26.9582219615
ELC,PSY,GRS,26.9549276804
NRM,WTR,BUG,26.9280599968
WTR,---,BUG,26.9280599968
NRM,PSY,GRS,26.9200235766
PSY,---,GRS,26.9200235766
NRM,DRK,PSY,26.9129885800
DRK,---,PSY,26.9129885800
WTR,---,NRM,26.9120475961
FLY,FRY,DRG,26.8800280897
PSN,RCK,DRG,26.8656574708
FIR,FRY,DRG,26.7862734260
ELC,ICE,RCK,26.7778005940
ICE,FLY,RCK,26.7775037332
FIR,ICE,RCK,26.7615685135
NRM,ICE,RCK,26.7428964902
ICE,DRG,RCK,26.7428964902
ICE,---,RCK,26.7428964902
WTR,GRS,RCK,26.7371049921
WTR,ELC,RCK,26.7058268969
WTR,FLY,RCK,26.7055300361
FIR,WTR,RCK,26.6895948164
ELC,GRS,RCK,26.6828959069
GRS,FLY,RCK,26.6825990461
NRM,WTR,RCK,26.6709227931
WTR,---,RCK,26.6709227931
FIR,GRS,RCK,26.6666638265
NRM,GRS,RCK,26.6479918031
GRS,---,RCK,26.6479918031
ELC,DRG,RCK,26.6153268953
FLY,DRG,RCK,26.6150300345
FIR,DRG,RCK,26.5990948149
NRM,DRG,RCK,26.5804227915
DRG,---,RCK,26.5804227915
DRG,FRY,GHT,26.4970234246
DRK,FRY,GHT,26.4784744576
NRM,FRY,GHT,26.4550930023
FRY,---,GHT,26.4329189280
NRM,---,WTR,26.2481072161
WTR,DRG,---,26.2351960407
FIR,WTR,---,26.2204752538
ELC,RCK,---,26.1967600541
GRS,DRG,FIR,26.1893108286
NRM,DRG,FIR,26.1340395840
NRM,RCK,---,26.1259662754
DRG,---,FIR,26.1055189991
RCK,DRG,GRS,26.0820158417
WTR,DRG,GRS,26.0467219777
FIR,BUG,DRG,26.0466242637
ELC,DRG,GRS,26.0197608002
NRM,DRG,GRS,25.9848566963
DRG,---,GRS,25.9848566963
FIR,DRG,FLY,25.9458566868
FLY,BUG,---,25.9321669777
NRM,DRG,FLY,25.9215380074
DRG,---,FLY,25.9215380074
PSY,FRY,---,25.9061509676
WTR,---,---,25.8712435112
FLY,DRG,---,25.8505146493
PSN,PSY,DRG,25.8033237860
ELC,PSN,DRG,25.7598463258
FIR,ICE,---,25.7359693588
DRG,FRY,PSY,25.6891996259
NRM,FRY,PSY,25.6699463573
FRY,---,PSY,25.6699463573
NRM,DRG,PSY,25.5742707864
DRG,---,PSY,25.5742707864
NRM,ICE,---,25.4224614250
NRM,DRG,DRK,25.3956868668
GHT,DRG,DRK,25.3956868668
DRG,---,DRK,25.3956868668
NRM,WTR,---,25.3325869256
PSN,DRK,DRG,25.1557395336
PSN,GHT,DRG,25.1377214463
FIR,RCK,GRS,25.1242203177
WTR,DRG,ICE,25.1180790143
FIR,WTR,GRS,25.1033533946
FIR,ELC,GRS,25.0763922171
NRM,WTR,ICE,25.0690395284
WTR,---,ICE,25.0690395284
NRM,FIR,GRS,25.0414881132
FIR,---,GRS,25.0414881132
NRM,DRG,ICE,24.9938031459
DRG,---,ICE,24.9938031459
NRM,---,ICE,24.9447636600
ICE,---,---,24.9008398344
NRM,WTR,DRG,24.7458323177
WTR,---,DRG,24.7458323177
FLY,PSY,---,24.5121098913
NRM,FIR,---,24.4992644360
GHT,DRK,NRM,24.3778512442
WTR,ICE,---,24.3707545067
ELC,ICE,---,24.3528861657
GHT,---,NRM,24.2954574722
DRK,---,NRM,24.2302628486
NRM,FLY,PSY,24.2208586723
FLY,---,PSY,24.2208586723
ICE,RCK,---,24.2086186574
PSN,FLY,DRK,24.1464141641
ICE,PSN,DRG,24.1368650516
NRM,---,ELC,24.1265760582
NRM,FLY,DRK,24.1102232173
FLY,GHT,DRK,24.1102232173
FLY,---,DRK,24.1102232173
NRM,ICE,DRG,24.0703088984
ICE,---,DRG,24.0703088984
PSN,GHT,DRK,24.0641749084
NRM,PSN,DRK,24.0641749084
PSN,---,DRK,24.0641749084
ELC,---,---,23.9326512664
NRM,RCK,DRG,23.8665245210
RCK,---,DRG,23.8665245210
ELC,FLY,RCK,23.7145175929
FIR,ELC,RCK,23.6985823732
FIR,FLY,RCK,23.6895052277
NRM,ELC,RCK,23.6799103499
ELC,---,RCK,23.6799103499
NRM,FLY,RCK,23.6796134891
FLY,---,RCK,23.6796134891
NRM,FIR,RCK,23.6636782694
FIR,---,RCK,23.6636782694
RCK,---,---,23.6450062461
NRM,---,RCK,23.6450062461
NRM,PSY,---,23.4802753321
NRM,GRS,---,23.4717113487
NRM,DRG,BUG,23.4581709427
DRG,---,BUG,23.4581709427
NRM,FLY,---,23.4111049650
ELC,DRG,---,23.3811597248
ELC,---,NRM,23.2756553499
FIR,FLY,NRM,23.2536606121
PSY,DRG,---,23.1101563254
FIR,---,NRM,23.1098165653
PSY,BUG,---,22.9783573240
WTR,RCK,GRS,22.9636643243
ELC,RCK,GRS,22.9367031467
NRM,RCK,GRS,22.9017990429
RCK,---,GRS,22.9017990429
NRM,WTR,GRS,22.8665051789
BUG,DRG,GHT,22.8618238083
NRM,ELC,GRS,22.8395440014
NRM,---,GRS,22.8046398975
NRM,PSY,DRG,22.7674062991
PSY,---,DRG,22.7674062991
PSY,DRG,NRM,22.7575085804
NRM,ELC,DRG,22.7112416868
ELC,---,DRG,22.7112416868
WTR,ELC,GRS,22.7031268384
WTR,---,GRS,22.6682227346
GRS,ICE,---,22.6538398866
NRM,ELC,---,22.6509726653
ELC,---,GRS,22.6412615570
NRM,GRS,FIR,22.6133359021
GRS,---,---,22.6063574532
NRM,---,FIR,22.5295440726
FIR,FLY,DRG,22.2468578973
GRS,DRG,---,22.2256931031
BUG,---,NRM,22.2227937322
PSN,FLY,DRG,22.2022609127
GHT,DRK,DRG,22.1826327876
NRM,FLY,DRG,22.1660699658
FLY,---,DRG,22.1660699658
NRM,DRK,DRG,22.1182571030
DRK,---,DRG,22.1182571030
NRM,GHT,DRG,22.1002390156
GHT,---,DRG,22.1002390156
NRM,DRK,---,22.0966278299
GRS,---,FIR,22.0563600435
PSN,FRY,DRG,22.0439182947
NRM,FIR,FLY,22.0143480238
FIR,---,FLY,22.0143480238
NRM,---,FLY,21.9900293444
FLY,---,---,21.9900293444
FIR,---,---,21.9725682140
FLY,DRG,NRM,21.6084412275
RCK,DRG,---,21.4685834479
NRM,---,PSY,21.4161416855
NRM,GHT,DRK,21.3642373625
NRM,---,DRK,21.3642373625
PSN,BUG,DRG,21.3035454370
FIR,DRG,---,21.3023065350
PSY,---,---,21.2896123469
NRM,BUG,DRG,21.2288126477
BUG,---,DRG,21.2288126477
GHT,---,DRK,21.1978430261
DRK,---,---,21.1978430261
BUG,GHT,---,20.5680921100
BUG,DRG,---,20.5190886815
ICE,DRG,---,20.5098773313
DRG,DRK,GHT,19.7189489482
NRM,DRG,GHT,19.6955674929
DRG,---,GHT,19.6955674929
NRM,---,BUG,19.5055586823
NRM,BUG,---,19.4224099522
BUG,---,---,19.2585423087
NRM,FRY,DRG,19.0217906987
FRY,---,DRG,19.0217906987
NRM,BUG,GHT,18.1504996616
BUG,DRK,GHT,18.1372208551
BUG,---,GHT,18.1150467809
DRG,FRY,NRM,18.0302149522
FRY,---,NRM,17.9882845299
PSY,---,NRM,17.6729654734
FIR,PSN,DRG,16.5715603958
FLY,---,NRM,16.5215678368
NRM,FIR,DRG,16.5050042426
FIR,---,DRG,16.5050042426
NRM,DRK,GHT,14.9983715853
DRK,---,GHT,14.9850927788
NRM,---,GHT,14.9749901300
GHT,---,---,13.8827610232
DRG,---,NRM,12.1096090282
NRM,PSN,DRG,11.7368163899
PSN,---,DRG,11.7368163899
NRM,DRG,---,11.5224094523
NRM,---,DRG,8.6882117509
DRG,---,---,8.6882117509
NRM,---,---,6.8312933552
